  -0.093,  -0.152,   0.472,  -0.256,   1.087,   0.345,   0.377,  -0.476,   0.705,    3.187,    6.018,   39.422,    0.361,   -0.104,    0.927,   -0.004,2.804821014404297
  -0.101,  -0.169,   0.534,  -0.606,   1.204,   0.297,   0.333,  -0.462,   0.720,    3.252,    5.713,   39.550,    0.359,   -0.116,    0.926,    0.001,2.821204900741577
  -0.087,  -0.102,   0.716,  -1.051,   1.448,   0.287,   0.326,  -0.483,   0.682,    3.252,    5.713,   39.550,    0.358,   -0.121,    0.926,    0.007,2.823103904724121
  -0.091,  -0.123,   0.785,  -1.048,   1.604,   0.245,   0.348,  -0.517,   0.689,    3.334,    5.349,   39.708,    0.355,   -0.134,    0.925,    0.011,2.839514970779419
  -0.084,  -0.262,   0.934,  -0.729,   1.535,   0.301,   0.297,  -0.552,   0.742,    3.459,    4.964,   39.843,    0.353,   -0.145,    0.924,    0.017,2.8560068607330322
  -0.192,  -0.175,   1.082,  -0.351,   1.641,   0.507,   0.268,  -0.510,   0.742,    3.833,    4.380,   40.742,    0.347,   -0.167,    0.923,    0.019,2.887902021408081
  -0.286,  -0.058,   1.102,  -0.061,   1.538,   0.721,   0.203,  -0.559,   0.765,    4.245,    4.064,   41.705,    0.337,   -0.187,    0.923,    0.009,2.92120099067688
  -0.314,  -0.078,   1.065,   0.217,   1.357,   1.010,   0.181,  -0.510,   0.758,    4.450,    4.000,   42.216,    0.330,   -0.194,    0.924,    0.001,2.938004970550537
  -0.331,  -0.116,   1.033,   0.351,   1.321,   1.138,   0.159,  -0.545,   0.720,    4.676,    3.975,   42.836,    0.322,   -0.202,    0.925,   -0.007,2.955227851867676
  -0.394,  -0.127,   0.918,   0.465,   1.229,   1.327,   0.152,  -0.497,   0.758,    4.877,    3.889,   43.448,    0.314,   -0.209,    0.926,   -0.015,2.9712698459625244
  -0.388,   0.008,   0.807,   0.157,   0.736,   1.473,   0.116,  -0.559,   0.720,    5.234,    3.481,   44.527,    0.292,   -0.221,    0.930,   -0.031,3.0057778358459473
  -0.316,   0.130,   0.812,  -0.323,   1.053,   1.297,   0.065,  -0.510,   0.773,    5.466,    3.160,   44.996,    0.280,   -0.223,    0.933,   -0.040,3.0214040279388428
  -0.369,   0.220,   0.802,  -0.595,   1.003,   0.481,   0.051,  -0.538,   0.742,    5.780,    2.771,   45.375,    0.271,   -0.228,    0.934,   -0.049,3.0378270149230957
  -0.383,   0.275,   0.785,  -0.697,   0.896,   0.003,   0.007,  -0.552,   0.742,    6.090,    2.325,   45.459,    0.267,   -0.234,    0.933,   -0.052,3.0546658039093018
  -0.402,   0.287,   0.776,  -0.805,   0.896,  -0.253,   0.007,  -0.552,   0.712,    6.424,    1.844,   45.824,    0.265,   -0.241,    0.932,   -0.054,3.071012020111084
  -0.404,   0.255,   0.772,  -0.906,   0.845,  -0.473,  -0.022,  -0.524,   0.758,    6.679,    1.324,   45.845,    0.264,   -0.248,    0.931,   -0.054,3.0878968238830566
  -0.432,   0.197,   0.858,  -1.152,   0.868,  -0.437,  -0.065,  -0.538,   0.712,    6.925,    0.811,   45.892,    0.263,   -0.252,    0.930,   -0.056,3.104485034942627
  -0.489,   0.180,   0.856,  -1.226,   0.907,  -0.466,  -0.065,  -0.566,   0.697,    7.141,    0.330,   45.872,    0.262,   -0.259,    0.928,   -0.055,3.1213488578796387
  -0.499,   0.243,   0.858,  -1.091,   0.772,  -0.466,  -0.080,  -0.524,   0.667,    7.362,   -0.063,   45.822,    0.261,   -0.266,    0.926,   -0.052,3.1380109786987305
  -0.515,   0.321,   0.875,  -0.856,   0.662,  -0.530,  -0.051,  -0.622,   0.773,    7.569,   -0.346,   45.470,    0.261,   -0.271,    0.925,   -0.052,3.154387950897217
  -0.540,   0.404,   0.905,  -0.211,   0.181,  -0.677,  -0.072,  -0.643,   0.750,    7.797,   -0.539,   45.124,    0.261,   -0.270,    0.925,   -0.062,3.171221971511841
  -0.523,   0.382,   0.903,   0.090,  -0.162,  -0.833,  -0.080,  -0.608,   0.727,    8.015,   -0.711,   44.643,    0.265,   -0.268,    0.924,   -0.067,3.187680959701538
  -0.501,   0.290,   0.913,   0.229,  -0.363,  -0.949,   0.007,  -0.608,   0.712,    8.230,   -0.858,   44.069,    0.271,   -0.263,    0.923,   -0.071,3.204300880432129
  -0.464,   0.003,   0.930,   0.206,  -0.249,  -1.107,  -0.065,  -0.622,   0.712,    8.445,   -0.999,   43.678,    0.279,   -0.257,    0.923,   -0.073,3.221832036972046
  -0.532,  -0.095,   0.926,   0.015,   0.076,  -1.013,   0.029,  -0.601,   0.750,    8.583,   -1.130,   43.145,    0.287,   -0.256,    0.920,   -0.069,3.2378408908843994
  -0.607,  -0.119,   0.847,  -0.127,   0.222,  -0.672,   0.022,  -0.608,   0.758,    8.668,   -1.245,   42.690,    0.294,   -0.261,    0.917,   -0.065,3.254558801651001
  -0.602,  -0.197,   0.762,  -0.165,  -0.020,  -0.427,   0.007,  -0.594,   0.727,    8.700,   -1.522,   41.811,    0.301,   -0.268,    0.913,   -0.057,3.287984848022461
  -0.562,  -0.184,   0.767,  -0.212,  -0.203,  -0.340,   0.080,  -0.580,   0.712,    8.700,   -1.685,   41.465,    0.305,   -0.273,    0.911,   -0.050,3.304593801498413
  -0.530,  -0.188,   0.757,  -0.159,  -0.281,  -0.365,   0.036,  -0.580,   0.773,    8.669,   -1.871,   41.064,    0.308,   -0.273,    0.910,   -0.046,3.321237802505493
  -0.508,  -0.208,   0.764,  -0.151,  -0.308,  -0.411,   0.036,  -0.566,   0.727,    8.639,   -2.078,   40.737,    0.311,   -0.273,    0.910,   -0.041,3.3379178047180176
  -0.474,  -0.197,   0.813,  -0.227,  -0.368,  -0.281,   0.022,  -0.594,   0.644,    8.614,   -2.312,   40.347,    0.314,   -0.272,    0.909,   -0.034,3.3546078205108643
  -0.414,  -0.131,   0.891,  -0.331,  -0.510,  -0.386,   0.065,  -0.580,   0.712,    8.619,   -2.556,   39.913,    0.317,   -0.267,    0.910,   -0.027,3.3711190223693848
  -0.388,  -0.165,   0.957,  -0.509,  -0.322,  -0.631,   0.058,  -0.587,   0.689,    8.803,   -3.068,   39.277,    0.323,   -0.260,    0.910,   -0.014,3.4047939777374268
  -0.387,  -0.284,   1.009,  -0.632,  -0.100,  -0.701,   0.087,  -0.573,   0.705,    8.948,   -3.249,   38.965,    0.329,   -0.256,    0.909,   -0.003,3.4213688373565674
  -0.405,  -0.310,   1.043,  -0.551,  -0.043,  -0.728,   0.072,  -0.601,   0.636,    9.158,   -3.333,   38.694,    0.334,   -0.256,    0.907,    0.005,3.4376718997955322
  -0.438,  -0.332,   1.067,  -0.378,  -0.094,  -0.686,   0.036,  -0.608,   0.697,    9.409,   -3.308,   38.425,    0.338,   -0.255,    0.906,    0.012,3.4542160034179688
  -0.459,  -0.348,   1.141,   0.000,  -0.338,  -0.757,   0.130,  -0.601,   0.674,    9.753,   -3.163,   38.378,    0.345,   -0.251,    0.904,    0.019,3.471127986907959
  -0.456,  -0.386,   1.216,   0.133,  -0.256,  -0.737,   0.080,  -0.594,   0.614,   10.122,   -2.855,   38.275,    0.351,   -0.248,    0.903,    0.023,3.488095998764038
  -0.518,  -0.435,   1.375,   0.325,   0.052,  -0.774,   0.094,  -0.608,   0.644,   10.592,   -2.330,   38.406,    0.358,   -0.244,    0.901,    0.026,3.5053608417510986
  -0.582,  -0.354,   1.418,   0.926,   0.206,  -0.672,   0.109,  -0.594,   0.682,   11.069,   -1.538,   38.501,    0.365,   -0.241,    0.899,    0.025,3.521034002304077
  -0.632,  -0.227,   1.299,   1.788,  -0.267,  -0.419,   0.109,  -0.580,   0.644,   12.044,    0.671,   38.865,    0.378,   -0.231,    0.896,    0.004,3.554853916168213
  -0.551,  -0.240,   1.209,   2.375,  -0.727,  -0.154,   0.203,  -0.503,   0.735,   12.498,    1.992,   39.065,    0.384,   -0.220,    0.897,   -0.010,3.5710999965667725
  -0.483,  -0.316,   1.167,   2.723,  -0.487,  -0.007,   0.167,  -0.483,   0.742,   12.987,    3.409,   39.428,    0.389,   -0.208,    0.897,   -0.024,3.587812900543213
  -0.470,  -0.291,   0.980,   2.834,  -0.096,   0.282,   0.159,  -0.448,   0.856,   13.716,    6.234,   40.137,    0.397,   -0.190,    0.896,   -0.058,3.6211040019989014
  -0.448,  -0.213,   0.716,   2.752,   0.098,   0.708,   0.167,  -0.399,   0.803,   13.992,    7.554,   40.681,    0.399,   -0.188,    0.895,   -0.075,3.6389029026031494
  -0.447,  -0.191,   0.573,   2.589,  -0.007,   0.810,   0.203,  -0.378,   0.795,   14.081,    8.609,   40.950,    0.398,   -0.185,    0.894,   -0.092,3.654026985168457
  -0.441,  -0.182,   0.467,   2.309,  -0.146,   0.898,   0.167,  -0.357,   0.864,   14.140,    9.431,   41.372,    0.395,   -0.183,    0.894,   -0.108,3.6714999675750732
  -0.393,  -0.115,   0.266,   1.352,   0.000,   0.783,   0.188,  -0.343,   0.826,   14.080,    9.936,   41.655,    0.393,   -0.197,    0.890,   -0.117,3.688563823699951
  -0.373,  -0.019,   0.146,   0.282,   0.201,   0.622,   0.196,  -0.336,   0.879,   13.889,   10.101,   41.765,    0.389,   -0.221,    0.885,   -0.128,3.704577922821045
  -0.333,   0.070,   0.174,  -0.182,   0.091,   0.494,   0.188,  -0.329,   0.826,   13.713,   10.088,   42.018,    0.383,   -0.231,    0.884,   -0.135,3.720749855041504
  -0.292,   0.158,   0.216,  -0.509,   0.016,   0.488,   0.174,  -0.350,   0.909,   13.404,    9.811,   41.922,    0.377,   -0.237,    0.884,   -0.142,3.7373878955841064
  -0.268,   0.203,   0.255,  -0.679,  -0.068,   0.409,   0.181,  -0.385,   0.864,   13.097,    9.346,   41.719,    0.369,   -0.239,    0.886,   -0.147,3.7541840076446533
  -0.212,   0.185,   0.276,  -0.808,  -0.359,   0.245,   0.181,  -0.371,   0.818,   12.813,    8.706,   41.536,    0.361,   -0.238,    0.888,   -0.158,3.7713098526000977
  -0.176,   0.134,   0.310,  -1.141,  -0.704,   0.051,   0.159,  -0.364,   0.811,   12.420,    7.770,   40.956,    0.356,   -0.232,    0.891,   -0.159,3.7876739501953125
  -0.139,   0.119,   0.330,  -1.457,  -0.830,   0.061,   0.181,  -0.371,   0.773,   12.062,    6.600,   40.446,    0.353,   -0.226,    0.896,   -0.150,3.8041679859161377
  -0.098,   0.117,   0.392,  -1.898,  -0.880,  -0.008,   0.203,  -0.392,   0.780,   11.729,    5.212,   39.742,    0.349,   -0.219,    0.901,   -0.136,3.8211708068847656
  -0.029,   0.174,   0.661,  -2.653,  -0.402,  -0.248,   0.239,  -0.441,   0.788,   11.542,    3.714,   38.971,    0.346,   -0.204,    0.908,   -0.118,3.8378069400787354
  -0.096,   0.147,   0.945,  -2.860,   0.030,  -1.099,   0.181,  -0.455,   0.742,   11.542,    3.714,   38.971,    0.346,   -0.193,    0.912,   -0.105,3.839963912963867
  -0.101,   0.087,   0.997,  -2.645,  -0.091,  -1.564,   0.203,  -0.490,   0.750,   11.575,    2.255,   38.256,    0.352,   -0.195,    0.912,   -0.083,3.855195999145508
  -0.112,  -0.101,   1.074,  -1.988,  -0.672,  -1.903,   0.297,  -0.469,   0.712,   11.791,    0.860,   37.584,    0.364,   -0.188,    0.911,   -0.056,3.8724429607391357
  -0.051,  -0.167,   1.169,  -1.727,  -0.928,  -1.834,   0.217,  -0.545,   0.720,   12.587,   -1.601,   36.557,    0.386,   -0.182,    0.904,   -0.017,3.904115915298462
  -0.030,  -0.195,   1.283,  -1.583,  -0.980,  -1.741,   0.283,  -0.497,   0.682,   13.188,   -2.631,   36.030,    0.397,   -0.175,    0.901,    0.004,3.921015977859497
   0.049,  -0.339,   1.629,  -1.589,  -0.441,  -1.935,   0.297,  -0.510,   0.682,   14.032,   -3.417,   35.788,    0.410,   -0.163,    0.897,    0.026,3.9375438690185547
  -0.018,  -0.474,   1.810,  -1.527,   0.189,  -2.133,   0.268,  -0.483,   0.697,   15.048,   -3.816,   35.687,    0.424,   -0.164,    0.890,    0.043,3.9539530277252197
  -0.149,  -0.531,   1.943,  -1.266,   0.704,  -2.372,   0.304,  -0.545,   0.636,   16.068,   -3.787,   35.631,    0.440,   -0.169,    0.880,    0.057,3.9710278511047363
  -0.384,  -0.595,   1.882,  -0.273,   0.877,  -2.151,   0.283,  -0.524,   0.667,   17.096,   -3.355,   35.811,    0.457,   -0.173,    0.870,    0.064,3.9875059127807617
  -0.468,  -0.669,   1.821,   0.325,   0.740,  -1.831,   0.290,  -0.545,   0.705,   18.011,   -2.537,   36.063,    0.471,   -0.177,    0.862,    0.063,4.0045599937438965
  -0.530,  -0.815,   1.626,   1.448,   0.462,  -0.990,   0.319,  -0.476,   0.705,   18.795,   -1.428,   36.472,    0.482,   -0.180,    0.855,    0.060,4.0216429233551025
  -0.524,  -0.785,   1.362,   2.288,   0.446,  -0.097,   0.297,  -0.469,   0.727,   19.404,   -0.128,   36.927,    0.488,   -0.181,    0.852,    0.051,4.037492990493774
  -0.450,  -0.520,   0.958,   2.505,   0.651,   0.683,   0.283,  -0.427,   0.773,   20.122,    2.406,   37.703,    0.490,   -0.178,    0.853,    0.017,4.071652889251709
  -0.422,  -0.307,   0.652,   2.123,   0.786,   0.774,   0.304,  -0.378,   0.780,   20.323,    3.470,   37.943,    0.487,   -0.185,    0.854,    0.001,4.087744951248169
  -0.400,  -0.162,   0.472,   1.797,   0.548,   0.315,   0.254,  -0.336,   0.773,   20.501,    4.371,   38.167,    0.485,   -0.195,    0.852,   -0.016,4.104214906692505
  -0.374,  -0.124,   0.404,   1.670,   0.349,   0.094,   0.304,  -0.343,   0.826,   20.841,    5.069,   38.649,    0.486,   -0.198,    0.851,   -0.032,4.120589971542358
  -0.350,  -0.110,   0.350,   1.498,   0.156,   0.062,   0.275,  -0.343,   0.826,   20.902,    5.534,   38.830,    0.487,   -0.201,    0.849,   -0.046,4.138054847717285
  -0.317,  -0.076,   0.327,   0.920,  -0.012,   0.161,   0.333,  -0.350,   0.826,   20.920,    5.785,   39.037,    0.486,   -0.211,    0.846,   -0.057,4.154428958892822
  -0.293,  -0.048,   0.309,   0.529,   0.046,   0.299,   0.246,  -0.315,   0.841,   20.742,    5.776,   39.024,    0.485,   -0.214,    0.846,   -0.065,4.17066502571106
  -0.273,  -0.026,   0.297,   0.171,   0.071,   0.511,   0.326,  -0.322,   0.803,   20.586,    5.558,   39.099,    0.481,   -0.218,    0.846,   -0.071,4.187717914581299
  -0.196,   0.098,   0.295,  -0.535,  -0.217,   0.621,   0.261,  -0.343,   0.795,   20.221,    4.963,   38.654,    0.474,   -0.223,    0.848,   -0.080,4.204335927963257
  -0.186,   0.124,   0.295,  -1.670,  -0.653,   0.041,   0.297,  -0.371,   0.788,   19.878,    4.014,   38.006,    0.466,   -0.218,    0.853,   -0.087,4.220908880233765
  -0.149,   0.060,   0.494,  -3.068,  -0.233,  -1.243,   0.304,  -0.378,   0.826,   19.876,    1.314,   37.095,    0.466,   -0.225,    0.854,   -0.052,4.254128932952881
  -0.175,   0.023,   0.690,  -3.486,   0.128,  -1.836,   0.261,  -0.378,   0.750,   20.022,    0.006,   36.758,    0.471,   -0.234,    0.850,   -0.027,4.270546913146973
  -0.164,  -0.187,   0.978,  -3.196,   0.281,  -2.155,   0.275,  -0.434,   0.750,   20.356,   -1.037,   36.727,    0.481,   -0.240,    0.843,    0.003,4.288393974304199
  -0.182,  -0.292,   1.285,  -1.866,  -0.101,  -1.575,   0.326,  -0.455,   0.742,   20.487,   -1.772,   36.309,    0.490,   -0.239,    0.838,    0.025,4.304065942764282
  -0.234,  -0.474,   1.384,  -1.239,  -0.295,  -1.253,   0.312,  -0.441,   0.667,   20.891,   -2.267,   36.612,    0.498,   -0.239,    0.833,    0.041,4.320534944534302
  -0.259,  -0.679,   1.489,  -0.853,  -0.265,  -1.012,   0.304,  -0.476,   0.735,   21.084,   -2.482,   36.804,    0.504,   -0.238,    0.829,    0.054,4.337427854537964
  -0.381,  -0.974,   1.748,  -0.755,   0.491,  -0.205,   0.290,  -0.490,   0.720,   21.349,   -2.348,   37.494,    0.508,   -0.239,    0.825,    0.067,4.354875802993774
  -0.572,  -0.956,   1.821,  -0.461,   1.476,   0.785,   0.283,  -0.510,   0.682,   21.683,   -1.795,   38.733,    0.506,   -0.249,    0.823,    0.070,4.370712995529175
  -0.604,  -0.811,   1.514,   0.439,   2.145,   2.076,   0.283,  -0.566,   0.758,   21.344,    0.449,   40.090,    0.488,   -0.276,    0.827,    0.050,4.404462814331055
  -0.623,  -0.601,   1.209,   1.104,   2.230,   2.982,   0.159,  -0.503,   0.735,   21.056,    1.850,   40.726,    0.473,   -0.289,    0.832,    0.033,4.420867919921875
  -0.636,  -0.444,   0.936,   1.773,   0.846,   3.311,   0.109,  -0.510,   0.788,   20.664,    3.329,   41.241,    0.455,   -0.296,    0.840,    0.011,4.437381029129028
  -0.624,  -0.341,   0.842,   2.073,   0.413,   3.183,   0.109,  -0.552,   0.712,   20.727,    4.818,   42.586,    0.437,   -0.294,    0.850,   -0.012,4.453902006149292
  -0.560,  -0.222,   0.759,   2.198,   0.254,   3.066,   0.072,  -0.476,   0.765,   20.178,    6.219,   42.910,    0.420,   -0.289,    0.860,   -0.036,4.47138786315918
  -0.519,  -0.051,   0.598,   2.070,   0.265,   2.851,   0.072,  -0.448,   0.856,   19.916,    7.531,   43.805,    0.404,   -0.286,    0.867,   -0.061,4.487330913543701
  -0.492,   0.017,   0.529,   1.856,   0.397,   2.697,   0.043,  -0.503,   0.795,   19.557,    8.664,   44.435,    0.387,   -0.282,    0.873,   -0.085,4.503777027130127
  -0.489,   0.044,   0.499,   1.655,   0.411,   2.376,   0.080,  -0.413,   0.833,   19.218,    9.632,   44.936,    0.372,   -0.280,    0.878,   -0.108,4.520535945892334
  -0.479,   0.113,   0.499,   1.396,   0.201,   1.674,   0.036,  -0.399,   0.818,   18.869,   10.439,   45.366,    0.359,   -0.280,    0.881,   -0.130,4.537649869918823
  -0.468,   0.186,   0.523,   1.194,   0.025,   1.273,  -0.029,  -0.448,   0.909,   18.541,   11.194,   45.853,    0.349,   -0.276,    0.882,   -0.151,4.554224967956543[INFO] stop_controller_data_stream - requesting controller stream stop for ControllerID: 0
  -0.441,   0.188,   0.551,   1.059,   0.028,   1.161,  -0.029,  -0.434,   0.886,   18.196,   11.880,   46.365,    0.342,   -0.271,    0.884,   -0.165,4.570474863052368
  -0.423,   0.181,   0.570,   0.905,   0.084,   1.222,  -0.007,  -0.357,   0.848,   17.754,   12.437,   46.693,    0.334,   -0.267,    0.886,   -0.177,4.5874128341674805
  -0.387,   0.221,   0.608,   0.706,   0.189,   1.391,  -0.036,  -0.357,   0.864,   17.401,   13.010,   47.249,    0.325,   -0.261,    0.889,   -0.189,4.603978872299194
  -0.389,   0.320,   0.570,   0.651,  -0.037,   1.337,  -0.051,  -0.371,   0.917,   16.911,   13.430,   47.368,    0.314,   -0.252,    0.893,   -0.203,4.620683908462524
  -0.381,   0.352,   0.561,   0.624,  -0.181,   1.219,   0.022,  -0.357,   0.917,   16.493,   13.811,   47.586,    0.304,   -0.245,    0.895,   -0.214,4.637626886367798
  -0.355,   0.360,   0.564,   0.572,  -0.190,   1.023,  -0.014,  -0.364,   0.886,   16.036,   14.068,   47.494,    0.297,   -0.238,    0.897,   -0.224,4.653764963150024
  -0.350,   0.348,   0.578,   0.514,  -0.205,   0.895,   0.007,  -0.371,   0.864,   15.629,   14.298,   47.392,    0.290,   -0.230,    0.899,   -0.232,4.670468807220459
  -0.305,   0.369,   0.633,   0.574,  -0.235,   0.545,   0.014,  -0.378,   0.886,   15.292,   14.530,   47.304,    0.284,   -0.220,    0.902,   -0.241,4.68818998336792
  -0.160,   0.596,   0.604,   0.645,  -0.256,   0.506,  -0.022,  -0.343,   0.947,   14.920,   14.688,   46.948,    0.277,   -0.204,    0.904,   -0.254,4.704176902770996
  -0.048,   0.866,   0.528,   0.538,  -0.221,   0.542,   0.000,  -0.329,   0.886,   14.596,   14.840,   46.447,    0.270,   -0.191,    0.905,   -0.268,4.720360994338989
  -0.053,   1.326,   0.408,   0.177,  -0.269,   0.453,  -0.022,  -0.322,   0.894,   14.087,   14.703,   44.876,    0.262,   -0.178,    0.905,   -0.283,4.737332820892334
  -0.275,   2.188,   0.153,  -1.443,  -1.510,  -1.343,   0.036,  -0.294,   0.932,   13.753,   14.430,   42.779,    0.255,   -0.162,    0.903,   -0.307,4.754242897033691
   0.101,   0.233,   0.333,  -2.393,  -2.973,  -4.150,   0.080,  -0.357,   0.894,   13.577,   13.820,   40.221,    0.272,   -0.139,    0.902,   -0.305,4.770983934402466
   0.156,  -1.410,   0.888,  -2.230,  -2.931,  -4.231,   0.159,  -0.406,   0.811,   13.641,   13.227,   38.426,    0.314,   -0.133,    0.906,   -0.250,4.787222862243652
   0.187,  -2.524,   1.598,  -1.622,  -1.364,  -3.319,   0.196,  -0.371,   0.848,   13.646,   12.867,   37.549,    0.348,   -0.134,    0.905,   -0.202,4.80384087562561
  -0.556,  -2.268,   2.089,  -0.160,   0.804,   0.023,   0.239,  -0.371,   0.803,   13.554,   12.889,   37.710,    0.366,   -0.151,    0.905,   -0.157,4.82138991355896
  -0.600,  -1.879,   1.799,   0.387,   0.793,   1.532,   0.174,  -0.434,   0.841,   13.374,   13.000,   38.371,    0.360,   -0.161,    0.907,   -0.145,4.837069034576416
  -0.611,  -1.489,   1.650,   0.577,   0.763,   2.316,   0.210,  -0.399,   0.773,   13.346,   13.132,   39.473,    0.347,   -0.168,    0.912,   -0.139,4.853744983673096
  -0.371,  -0.616,   1.364,   0.484,   1.031,   1.997,   0.130,  -0.406,   0.826,   13.346,   13.132,   39.473,    0.344,   -0.175,    0.915,   -0.119,4.855736970901489
  -0.262,   0.218,   0.961,   0.441,   0.941,   1.202,   0.152,  -0.427,   0.894,   13.529,   13.267,   40.696,    0.334,   -0.176,    0.918,   -0.121,4.872700929641724
  -0.188,   0.433,   0.820,   0.667,   0.379,   0.719,   0.080,  -0.399,   0.894,   14.748,   13.546,   43.671,    0.318,   -0.170,    0.922,   -0.144,4.920670986175537
  -0.164,   0.394,   0.929,   0.729,   0.466,   0.427,   0.072,  -0.406,   0.826,   15.455,   13.633,   44.548,    0.314,   -0.164,    0.922,   -0.154,4.936921834945679
  -0.140,   0.113,   1.013,   0.583,   0.866,  -0.246,   0.051,  -0.413,   0.947,   16.252,   13.586,   45.272,    0.313,   -0.159,    0.923,   -0.159,4.954777002334595
  -0.296,   0.206,   1.005,   0.024,   0.962,  -0.808,   0.043,  -0.406,   0.886,   17.103,   13.454,   45.799,    0.317,   -0.160,    0.922,   -0.157,4.970821857452393
  -0.370,   0.288,   0.994,  -0.232,   1.040,  -1.135,   0.065,  -0.371,   0.864,   18.113,   13.379,   46.525,    0.323,   -0.167,    0.918,   -0.158,4.98683500289917
